[2011/07/18 Mon 10:41:21] Check Leaks ===================================================>
Memory Stay ------> 0x103e98e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103d5858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103c1820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103c9800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103b9800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a58a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103358f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103358e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103358d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103358c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103358b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103998f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10385860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1038d898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10375848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1037d8d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103498b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10371880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1034d8e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x100218a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10021898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10341810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1032d8a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10331820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10329828 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103258f0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x103258e0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x103258d0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10321820 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10321808 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10319860 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10319850 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10319838 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10311890 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10309888 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10305828 (size  14, <Unknown>:0   )
Memory Stay ------> 0x103018c8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102fd870 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102fd860 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102fd850 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102f5858 (size 384, <Unknown>:0   )
Memory Stay ------> 0x102ed820 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102ed810 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e9880 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e18d0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e18c0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102d5828 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102c58c0 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102bd800 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b9840 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b5880 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b18c0 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102a1808 (size  20, <Unknown>:0   )
Memory Stay ------> 0x102998f8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x102958d8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x102918b8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1028d898 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10289898 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10289878 (size  23, <Unknown>:0   )
Memory Stay ------> 0x10275838 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10275810 (size  31, <Unknown>:0   )
Memory Stay ------> 0x1026d8b8 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x1026d890 (size  29, <Unknown>:0   )
Memory Stay ------> 0x102698d8 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x102698b8 (size  25, <Unknown>:0   )
Memory Stay ------> 0x10261848 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10261820 (size  29, <Unknown>:0   )
Memory Stay ------> 0x1025d8f0 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x1025d8c8 (size  32, <Unknown>:0   )
Memory Stay ------> 0x101218e8 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x1011d8a8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10115870 (size  20, <Unknown>:0   )
Memory Stay ------> 0x101118d0 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10109810 (size  20, <Unknown>:0   )
Memory Stay ------> 0x101058d0 (size  41, <Unknown>:0   )
Memory Stay ------> 0x100f5888 (size  52, ../../common/cmr_setting_element.cpp:59  )
Memory Stay ------> 0x100f5840 (size  63, <Unknown>:0   )
Memory Stay ------> 0x100218c0 (size  16, <Unknown>:0   )
Memory Stay ------> 0x10021838 (size  92, <Unknown>:0   )
Memory Stay ------> 0x10031860 (size  27, <Unknown>:0   )
Memory Stay ------> 0x100258f8 (size  48, <Unknown>:0   )
Memory Stay ------> 0x10019808 (size  39, <Unknown>:0   )
Memory Stay ------> 0x10015838 (size  56, <Unknown>:0   )
Memory Stay ------> 0x10015808 (size  40, <Unknown>:0   )
Memory Stay ------> 0x10011890 (size  46, <Unknown>:0   )
Memory Stay ------> 0x10005848 (size  17, <Unknown>:0   )
Memory Stay ------> 0x10a49960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a35980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a3d908 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a39970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c9970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c9960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c9950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c9940 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c9930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c9920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c9910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c9900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a29988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a29978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a29968 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109cd9d8 (size  16, <Unknown>:0   )
Memory Stay ------> 0x10a2d950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a19928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105819c0 (size  17, <Unknown>:0   )
Memory Stay ------> 0x10495990 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10a0d938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109f9930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109fd948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109dd970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109e59c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1098d9f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109d1960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109bd9b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c5908 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c1970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109b9900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109a19a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109819f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109819e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109819d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109819c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109819b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109819a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10981998 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10981988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10981978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10981968 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10981958 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10981948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10981938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10981928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10981918 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1088d950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1088d940 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10999948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10985980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10989958 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109759c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1097d940 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109699b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1088d928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1095d948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10949930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1094d950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10941900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1092d930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109359d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108e19c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108e19b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1088d9a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1088d998 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1088d988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1088d978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1088d968 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1088d9f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10921930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1090d938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10911940 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108f19c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108d1908 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108d99b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10869920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10869910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10869900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108cd988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10545950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108ad988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108999f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1089d998 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108919a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1087d9a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10885948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108719b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1085d9b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10865960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108619c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108099a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10809990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10855988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108419e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10849930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10545968 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108359d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108219f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10829978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108259e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108199b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108059a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108099b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107f99e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107ed988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107e99f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107b99f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107b99e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107b99d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107b99c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107e1970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107c99e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107c1990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107ad9d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107b19a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107a59d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10799978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107959e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107859f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10771900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10779998 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107419f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107419e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107419d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107419c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107419b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107419a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107059f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1071d970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1071d960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1071d950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107699e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10755938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1075d990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107099f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107099e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107099d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10749928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10735928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1073d9f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10719970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107219c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1070d960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106f9960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10701908 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106cd9d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106cd9c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106cd9b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106cd9a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106cd990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106cd980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106cd970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106cd960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106cd950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106f59f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106dd930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106b59e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106b59d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106b59c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106b59b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106b59a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106d59e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106c19e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106c59f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1066d928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1066d918 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1066d908 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106b99a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106a5920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106ad950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106a99b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106919e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10699900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10685928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1068d9d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10689910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106719b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1065d910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10649938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106519e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1064d920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106399e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106199a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10619990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10619980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10619970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10619960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10619950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10619940 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1062d948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10621958 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10615900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105819a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10609910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105f1948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105e9910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105d5920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105d9920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105b9978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105ad920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10599948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105a19f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1059d930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f19c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f19b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10545980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10571938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1055d978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105459f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105459e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105459d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105459c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10555948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10541988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f19a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f1998 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f1988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f1978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10535988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10529930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b9900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1051d920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105059d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f9958 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f9948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f9938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f9928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f9918 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f9908 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104fd970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104e9998 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f1968 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f1958 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f1948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f1938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f1928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104f1918 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104ed980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104819f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104819e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104819d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104e1958 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cd998 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104d5900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104d1968 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104c1968 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104ad980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b5910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b1978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103359f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103359e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103359d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103359c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103359b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103359a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10335990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104a5940 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10485910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10471938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104799e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10475920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104619e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1046d9a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104559e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a99f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1044d988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104499f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1043d998 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1042d9f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1042d9e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1042d9d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1042d9c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1042d9b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1042d9a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1042d990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a9958 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a9948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10431950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10409900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a9930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10411930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103fd9c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10401940 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a9920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a9910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103f5940 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103e1990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103d5980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103c1948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103c9928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103b1998 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103b1988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103b1978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103b1968 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103b9928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a59d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10335980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10335970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10335960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10335950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10335940 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10335930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10335920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10335910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10335900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10385988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1038d9c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10389900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103759f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103759e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103759d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103759c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103759b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103759a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10375990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10375980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10375970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103499e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103719a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102dd9f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102dd9e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102dd9d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102dd9c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102dd9b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10341938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1032d9f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1032d9e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1032d9d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10331948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10329950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103259a0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10325990 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10325980 (size  12, <Unknown>:0   )
